Iter  | Wout Imp | Green It | Nb Yello | Nb Red I | LB         | Lagr Cost | Real Cost | Primal Co | UB     | Step   | Lambda   | Alpha    | Feasibility | Time      | 
636   | 0        | 1        | 0        | 0        | 629.260260 | 629.26026 | 536.00000 | 608.53037 | 834.00 | 0.0652 | 2.000000 | 0.006250 | NO          | 1.550134  | 
637   | 1        | 0        | 0        | 1        | 629.260260 | 629.20831 | 576.00000 | 608.23134 | 834.00 | 0.0652 | 2.000000 | 0.006250 | NO          | 1.551611  | 
638   | 0        | 1        | 0        | 0        | 629.408447 | 629.40844 | 606.00000 | 608.21743 | 834.00 | 0.0652 | 2.000000 | 0.006250 | NO          | 1.553162  | 
639   | 1        | 0        | 0        | 1        | 629.408447 | 629.32077 | 656.00000 | 608.73486 | 834.00 | 0.0649 | 2.000000 | 0.006250 | NO          | 1.554692  | 
640   | 0        | 1        | 0        | 0        | 629.553044 | 629.55304 | 507.00000 | 608.12166 | 834.00 | 0.0649 | 2.000000 | 0.006250 | NO          | 1.556265  | 
641   | 0        | 1        | 0        | 0        | 629.558729 | 629.55872 | 529.00000 | 607.30318 | 834.00 | 0.0647 | 2.000000 | 0.006250 | NO          | 1.557921  | 
642   | 1        | 0        | 0        | 1        | 629.558729 | 629.49848 | 646.00000 | 607.69046 | 834.00 | 0.0647 | 2.000000 | 0.006250 | NO          | 1.559543  | 
643   | 2        | 0        | 0        | 2        | 629.558729 | 629.55330 | 572.00000 | 607.37248 | 834.00 | 0.0646 | 2.000000 | 0.006250 | NO          | 1.561099  | 
644   | 0        | 1        | 0        | 0        | 629.615960 | 629.61596 | 615.00000 | 607.44244 | 834.00 | 0.0646 | 2.000000 | 0.006250 | NO          | 1.562625  | 
645   | 1        | 0        | 0        | 1        | 629.615960 | 629.41718 | 603.00000 | 607.38735 | 834.00 | 0.0646 | 2.000000 | 0.006250 | NO          | 1.564103  | 
646   | 0        | 1        | 0        | 0        | 629.712146 | 629.71214 | 671.00000 | 607.70294 | 834.00 | 0.0646 | 2.000000 | 0.006250 | NO          | 1.565576  | 
647   | 1        | 0        | 0        | 1        | 629.712146 | 629.61909 | 745.00000 | 609.29234 | 834.00 | 0.0644 | 2.000000 | 0.006250 | NO          | 1.567035  | 
648   | 0        | 1        | 0        | 0        | 629.756483 | 629.75648 | 591.00000 | 609.13908 | 834.00 | 0.0644 | 2.000000 | 0.006250 | NO          | 1.568546  | 
649   | 1        | 0        | 0        | 1        | 629.756483 | 629.67587 | 651.00000 | 609.60107 | 834.00 | 0.0644 | 2.000000 | 0.006250 | NO          | 1.570111  | 
650   | 0        | 1        | 0        | 0        | 629.778311 | 629.77831 | 574.00000 | 609.27694 | 834.00 | 0.0644 | 2.000000 | 0.006250 | NO          | 1.571672  | 
651   | 0        | 1        | 0        | 0        | 629.789848 | 629.78984 | 554.00000 | 608.81783 | 834.00 | 0.0643 | 2.000000 | 0.006250 | NO          | 1.573209  | 
652   | 0        | 1        | 0        | 0        | 629.797392 | 629.79739 | 687.00000 | 609.45625 | 834.00 | 0.0643 | 2.000000 | 0.006250 | NO          | 1.574716  | 
653   | 1        | 0        | 0        | 1        | 629.797392 | 629.65344 | 680.00000 | 610.20885 | 834.00 | 0.0643 | 2.000000 | 0.006250 | NO          | 1.576182  | 
654   | 0        | 1        | 0        | 0        | 629.845261 | 629.84526 | 628.00000 | 610.40460 | 834.00 | 0.0643 | 2.000000 | 0.006250 | NO          | 1.577650  | 
655   | 1        | 0        | 0        | 1        | 629.845261 | 629.83228 | 699.00000 | 611.20504 | 834.00 | 0.0642 | 2.000000 | 0.006250 | NO          | 1.579134  | 
656   | 0        | 1        | 0        | 0        | 629.854949 | 629.85494 | 541.00000 | 610.57622 | 834.00 | 0.0642 | 2.000000 | 0.006250 | NO          | 1.580588  | 
657   | 0        | 1        | 0        | 0        | 629.855066 | 629.85506 | 544.00000 | 609.99792 | 834.00 | 0.0642 | 2.000000 | 0.006250 | NO          | 1.582063  | 
658   | 0        | 1        | 0        | 0        | 629.982093 | 629.98209 | 571.00000 | 609.83949 | 834.00 | 0.0642 | 2.000000 | 0.006250 | NO          | 1.583537  | 
659   | 1        | 0        | 0        | 1        | 629.982093 | 629.84470 | 601.00000 | 609.73568 | 834.00 | 0.0640 | 2.000000 | 0.006250 | NO          | 1.585145  | 
660   | 2        | 0        | 0        | 2        | 629.982093 | 629.91944 | 714.00000 | 611.48542 | 834.00 | 0.0640 | 2.000000 | 0.006250 | NO          | 1.586654  | 
661   | 0        | 1        | 0        | 0        | 629.990683 | 629.99068 | 659.00000 | 611.99266 | 834.00 | 0.0641 | 2.000000 | 0.006250 | NO          | 1.588214  | 
662   | 1        | 0        | 0        | 1        | 629.990683 | 629.91472 | 650.00000 | 612.39903 | 834.00 | 0.0641 | 2.000000 | 0.006250 | NO          | 1.589735  | 
663   | 0        | 1        | 0        | 0        | 630.106288 | 630.10628 | 670.00000 | 612.77800 | 834.00 | 0.0641 | 2.000000 | 0.006250 | NO          | 1.591226  | 
664   | 1        | 0        | 0        | 1        | 630.106288 | 629.95863 | 578.00000 | 612.32156 | 834.00 | 0.0639 | 2.000000 | 0.006250 | NO          | 1.592673  | 
665   | 0        | 1        | 0        | 0        | 630.119890 | 630.11989 | 723.00000 | 613.32219 | 834.00 | 0.0639 | 2.000000 | 0.006250 | NO          | 1.594135  | 
666   | 1        | 0        | 0        | 1        | 630.119890 | 629.92236 | 652.00000 | 613.81822 | 834.00 | 0.0639 | 2.000000 | 0.006250 | NO          | 1.595534  | 
667   | 2        | 0        | 0        | 2        | 630.119890 | 630.00667 | 620.00000 | 613.88560 | 834.00 | 0.0639 | 2.000000 | 0.006250 | NO          | 1.597004  | 
668   | 3        | 0        | 0        | 3        | 630.119890 | 630.10496 | 616.00000 | 613.91338 | 834.00 | 0.0640 | 2.000000 | 0.006250 | NO          | 1.598542  | 
669   | 0        | 1        | 0        | 0        | 630.194474 | 630.19447 | 611.00000 | 613.89350 | 834.00 | 0.0640 | 2.000000 | 0.006250 | NO          | 1.600068  | 
670   | 1        | 0        | 0        | 1        | 630.194474 | 630.11789 | 648.00000 | 614.25129 | 834.00 | 0.0639 | 2.000000 | 0.006250 | NO          | 1.601549  | 
671   | 2        | 0        | 0        | 2        | 630.194474 | 630.18360 | 734.00000 | 615.41786 | 834.00 | 0.0639 | 2.000000 | 0.006250 | NO          | 1.603000  | 
672   | 0        | 1        | 0        | 0        | 630.261587 | 630.26158 | 578.00000 | 615.08422 | 834.00 | 0.0639 | 2.000000 | 0.006250 | NO          | 1.604495  | 
673   | 1        | 0        | 0        | 1        | 630.261587 | 630.19759 | 694.00000 | 615.83147 | 834.00 | 0.0638 | 2.000000 | 0.006250 | NO          | 1.606110  | 
674   | 0        | 1        | 0        | 0        | 630.275554 | 630.27555 | 592.00000 | 615.57628 | 834.00 | 0.0638 | 2.000000 | 0.006250 | NO          | 1.607695  | 
675   | 0        | 1        | 0        | 0        | 630.339880 | 630.33988 | 599.00000 | 615.41918 | 834.00 | 0.0638 | 2.000000 | 0.006250 | NO          | 1.609258  | 
676   | 0        | 1        | 0        | 0        | 630.367539 | 630.36753 | 504.00000 | 614.44022 | 834.00 | 0.0636 | 2.000000 | 0.006250 | NO          | 1.610872  | 
677   | 0        | 1        | 0        | 0        | 630.395748 | 630.39574 | 524.00000 | 613.64621 | 834.00 | 0.0636 | 2.000000 | 0.006250 | NO          | 1.612506  | 
678   | 1        | 0        | 0        | 1        | 630.395748 | 630.39419 | 724.00000 | 614.64496 | 834.00 | 0.0635 | 2.000000 | 0.006250 | NO          | 1.614037  | 
679   | 0        | 1        | 0        | 0        | 630.442344 | 630.44234 | 579.00000 | 614.35279 | 834.00 | 0.0635 | 2.000000 | 0.006250 | NO          | 1.615594  | 
680   | 1        | 0        | 0        | 1        | 630.442344 | 630.42222 | 547.00000 | 613.65741 | 834.00 | 0.0634 | 2.000000 | 0.006250 | NO          | 1.617081  | 
681   | 0        | 1        | 0        | 0        | 630.505263 | 630.50526 | 604.00000 | 613.58585 | 834.00 | 0.0634 | 2.000000 | 0.006250 | NO          | 1.618549  | 
682   | 1        | 0        | 0        | 1        | 630.505263 | 630.38607 | 641.00000 | 613.89288 | 834.00 | 0.0633 | 2.000000 | 0.006250 | NO          | 1.620023  | 
683   | 2        | 0        | 0        | 2        | 630.505263 | 630.43116 | 638.00000 | 614.20316 | 834.00 | 0.0633 | 2.000000 | 0.006250 | NO          | 1.621512  | 
684   | 0        | 1        | 0        | 0        | 630.510787 | 630.51078 | 602.00000 | 614.07656 | 834.00 | 0.0633 | 2.000000 | 0.006250 | NO          | 1.622965  | 
685   | 0        | 1        | 0        | 0        | 630.516047 | 630.51604 | 548.00000 | 613.32073 | 834.00 | 0.0633 | 2.000000 | 0.006250 | NO          | 1.624627  | 
686   | 0        | 1        | 0        | 0        | 630.604258 | 630.60425 | 617.00000 | 613.34056 | 834.00 | 0.0633 | 2.000000 | 0.006250 | NO          | 1.626180  | 
687   | 1        | 0        | 0        | 1        | 630.604258 | 630.54230 | 656.00000 | 613.71665 | 834.00 | 0.0632 | 2.000000 | 0.006250 | NO          | 1.627725  | 
688   | 2        | 0        | 0        | 2        | 630.604258 | 630.57566 | 681.00000 | 614.52199 | 834.00 | 0.0632 | 2.000000 | 0.006250 | NO          | 1.629242  | 
689   | 3        | 0        | 0        | 3        | 630.604258 | 630.59808 | 577.00000 | 614.14773 | 834.00 | 0.0632 | 2.000000 | 0.006250 | NO          | 1.630746  | 
690   | 0        | 1        | 0        | 0        | 630.798041 | 630.79804 | 582.00000 | 614.01102 | 834.00 | 0.0632 | 2.000000 | 0.006250 | NO          | 1.632227  | 
691   | 1        | 0        | 0        | 1        | 630.798041 | 630.53054 | 594.00000 | 613.75884 | 834.00 | 0.0628 | 2.000000 | 0.006250 | NO          | 1.633689  | 
692   | 2        | 0        | 0        | 2        | 630.798041 | 630.57444 | 614.00000 | 613.76186 | 834.00 | 0.0628 | 2.000000 | 0.006250 | NO          | 1.635174  | 
693   | 3        | 0        | 0        | 3        | 630.798041 | 630.71001 | 682.00000 | 614.52199 | 834.00 | 0.0628 | 2.000000 | 0.006250 | NO          | 1.636737  | 
694   | 4        | 0        | 0        | 4        | 630.798041 | 630.79180 | 568.00000 | 614.04080 | 834.00 | 0.0628 | 2.000000 | 0.006250 | NO          | 1.638282  | 
695   | 0        | 1        | 0        | 0        | 630.822271 | 630.82227 | 663.00000 | 614.60004 | 834.00 | 0.0628 | 2.000000 | 0.006250 | NO          | 1.639796  | 
696   | 1        | 0        | 0        | 1        | 630.822271 | 630.71614 | 538.00000 | 613.83221 | 834.00 | 0.0628 | 2.000000 | 0.006250 | NO          | 1.641310  | 
697   | 2        | 0        | 0        | 2        | 630.822271 | 630.81730 | 608.00000 | 613.78242 | 834.00 | 0.0628 | 2.000000 | 0.006250 | NO          | 1.642769  | 
698   | 0        | 1        | 0        | 0        | 630.831044 | 630.83104 | 641.00000 | 614.02470 | 834.00 | 0.0628 | 2.000000 | 0.006250 | NO          | 1.644263  | 
699   | 1        | 0        | 0        | 1        | 630.831044 | 630.82976 | 621.00000 | 614.09331 | 834.00 | 0.0628 | 2.000000 | 0.006250 | NO          | 1.645732  | 
700   | 0        | 1        | 0        | 0        | 630.855397 | 630.85539 | 607.00000 | 614.04041 | 834.00 | 0.0627 | 2.000000 | 0.003125 | NO          | 1.647198  | 
701   | 1        | 0        | 0        | 1        | 630.855397 | 630.61376 | 616.00000 | 614.05714 | 834.00 | 0.0627 | 2.000000 | 0.003125 | NO          | 1.648629  | 
702   | 2        | 0        | 0        | 2        | 630.855397 | 630.80834 | 689.00000 | 614.54969 | 834.00 | 0.0627 | 2.000000 | 0.003125 | NO          | 1.650109  | 
703   | 3        | 0        | 0        | 3        | 630.855397 | 630.85449 | 570.00000 | 614.34337 | 834.00 | 0.0627 | 2.000000 | 0.003125 | NO          | 1.651633  | 
704   | 0        | 1        | 0        | 0        | 630.867561 | 630.86756 | 670.00000 | 614.68212 | 834.00 | 0.0627 | 2.000000 | 0.003125 | NO          | 1.653191  | 
705   | 1        | 0        | 0        | 1        | 630.867561 | 630.79316 | 589.00000 | 614.52614 | 834.00 | 0.0627 | 2.000000 | 0.003125 | NO          | 1.654697  | 
706   | 0        | 1        | 0        | 0        | 630.871719 | 630.87171 | 610.00000 | 614.50847 | 834.00 | 0.0627 | 2.000000 | 0.003125 | NO          | 1.656181  | 
707   | 0        | 1        | 0        | 0        | 630.912631 | 630.91263 | 679.00000 | 614.78354 | 834.00 | 0.0627 | 2.000000 | 0.003125 | NO          | 1.657743  | 
708   | 1        | 0        | 0        | 1        | 630.912631 | 630.88486 | 588.00000 | 614.65473 | 834.00 | 0.0626 | 2.000000 | 0.003125 | NO          | 1.659267  | 
709   | 0        | 1        | 0        | 0        | 630.942117 | 630.94211 | 625.00000 | 614.71459 | 834.00 | 0.0626 | 2.000000 | 0.003125 | NO          | 1.660760  | 
710   | 1        | 0        | 0        | 1        | 630.942117 | 630.93322 | 703.00000 | 615.18399 | 834.00 | 0.0625 | 2.000000 | 0.003125 | NO          | 1.662257  | 
711   | 0        | 1        | 0        | 0        | 630.997049 | 630.99704 | 609.00000 | 615.16850 | 834.00 | 0.0625 | 2.000000 | 0.003125 | NO          | 1.663827  | 
712   | 1        | 0        | 0        | 1        | 630.997049 | 630.95386 | 604.00000 | 615.11343 | 834.00 | 0.0625 | 2.000000 | 0.003125 | NO          | 1.665398  | 
713   | 0        | 1        | 0        | 0        | 631.033983 | 631.03398 | 558.00000 | 614.90182 | 834.00 | 0.0625 | 2.000000 | 0.003125 | NO          | 1.666928  | 
714   | 1        | 0        | 0        | 1        | 631.033983 | 630.87466 | 570.00000 | 614.53137 | 834.00 | 0.0624 | 2.000000 | 0.003125 | NO          | 1.668445  | 
715   | 2        | 0        | 0        | 2        | 631.033983 | 631.01442 | 628.00000 | 614.61113 | 834.00 | 0.0624 | 2.000000 | 0.003125 | NO          | 1.669920  | 
716   | 0        | 1        | 0        | 0        | 631.044477 | 631.04447 | 676.00000 | 614.92408 | 834.00 | 0.0624 | 2.000000 | 0.003125 | NO          | 1.671404  | 
717   | 1        | 0        | 0        | 1        | 631.044477 | 631.04261 | 686.00000 | 615.30944 | 834.00 | 0.0624 | 2.000000 | 0.003125 | NO          | 1.672877  | 
718   | 0        | 1        | 0        | 0        | 631.075698 | 631.07569 | 581.00000 | 615.16321 | 834.00 | 0.0624 | 2.000000 | 0.003125 | NO          | 1.674364  | 
719   | 1        | 0        | 0        | 1        | 631.075698 | 631.04875 | 568.00000 | 614.89030 | 834.00 | 0.0623 | 2.000000 | 0.003125 | NO          | 1.675884  | 
720   | 0        | 1        | 0        | 0        | 631.080117 | 631.08011 | 566.00000 | 614.65646 | 834.00 | 0.0623 | 2.000000 | 0.003125 | NO          | 1.677435  | 
721   | 1        | 0        | 0        | 1        | 631.080117 | 631.04463 | 604.00000 | 614.58014 | 834.00 | 0.0623 | 2.000000 | 0.003125 | NO          | 1.678971  | 
722   | 0        | 1        | 0        | 0        | 631.108927 | 631.10892 | 583.00000 | 614.41786 | 834.00 | 0.0623 | 2.000000 | 0.003125 | NO          | 1.680612  | 
723   | 1        | 0        | 0        | 1        | 631.108927 | 631.10281 | 705.00000 | 614.86105 | 834.00 | 0.0622 | 2.000000 | 0.003125 | NO          | 1.682216  | 
724   | 0        | 1        | 0        | 0        | 631.141201 | 631.14120 | 669.00000 | 615.15049 | 834.00 | 0.0623 | 2.000000 | 0.003125 | NO          | 1.683717  | 
725   | 1        | 0        | 0        | 1        | 631.141201 | 631.06901 | 602.00000 | 615.07717 | 834.00 | 0.0622 | 2.000000 | 0.003125 | NO          | 1.685226  | 
726   | 0        | 1        | 0        | 0        | 631.151461 | 631.15146 | 735.00000 | 615.69140 | 834.00 | 0.0622 | 2.000000 | 0.003125 | NO          | 1.686713  | 
727   | 1        | 0        | 0        | 1        | 631.151461 | 631.14733 | 624.00000 | 615.73230 | 834.00 | 0.0622 | 2.000000 | 0.003125 | NO          | 1.688215  | 
728   | 0        | 1        | 0        | 0        | 631.153593 | 631.15359 | 641.00000 | 615.87224 | 834.00 | 0.0622 | 2.000000 | 0.003125 | NO          | 1.689783  | 
729   | 0        | 1        | 0        | 0        | 631.176721 | 631.17672 | 669.00000 | 616.15201 | 834.00 | 0.0622 | 2.000000 | 0.003125 | NO          | 1.691340  | 
730   | 1        | 0        | 0        | 1        | 631.176721 | 631.16245 | 670.00000 | 616.44196 | 834.00 | 0.0622 | 2.000000 | 0.003125 | NO          | 1.692862  | 
731   | 0        | 1        | 0        | 0        | 631.214277 | 631.21427 | 634.00000 | 616.52730 | 834.00 | 0.0622 | 2.000000 | 0.003125 | NO          | 1.694378  | 
732   | 1        | 0        | 0        | 1        | 631.214277 | 631.15517 | 609.00000 | 616.48118 | 834.00 | 0.0621 | 2.000000 | 0.003125 | NO          | 1.695892  | 
733   | 0        | 1        | 0        | 0        | 631.248514 | 631.24851 | 587.00000 | 616.29900 | 834.00 | 0.0621 | 2.000000 | 0.003125 | NO          | 1.697431  | 
734   | 1        | 0        | 0        | 1        | 631.248514 | 631.20537 | 645.00000 | 616.44597 | 834.00 | 0.0621 | 2.000000 | 0.003125 | NO          | 1.698895  | 
735   | 0        | 1        | 0        | 0        | 631.261929 | 631.26192 | 615.00000 | 616.43940 | 834.00 | 0.0621 | 2.000000 | 0.003125 | NO          | 1.700390  | 
736   | 1        | 0        | 0        | 1        | 631.261929 | 631.15886 | 599.00000 | 616.33085 | 834.00 | 0.0621 | 2.000000 | 0.003125 | NO          | 1.701899  | 
737   | 0        | 1        | 0        | 0        | 631.275571 | 631.27557 | 662.00000 | 616.50621 | 834.00 | 0.0621 | 2.000000 | 0.003125 | NO          | 1.703503  | 
738   | 0        | 1        | 0        | 0        | 631.277095 | 631.27709 | 570.00000 | 616.22312 | 834.00 | 0.0620 | 2.000000 | 0.003125 | NO          | 1.705069  | 
739   | 1        | 0        | 0        | 1        | 631.277095 | 631.27513 | 683.00000 | 616.57985 | 834.00 | 0.0620 | 2.000000 | 0.003125 | NO          | 1.706602  | 
740   | 0        | 1        | 0        | 0        | 631.313262 | 631.31326 | 734.00000 | 617.17452 | 834.00 | 0.0620 | 2.000000 | 0.003125 | NO          | 1.708108  | 
741   | 1        | 0        | 0        | 1        | 631.313262 | 631.23564 | 625.00000 | 617.21719 | 834.00 | 0.0620 | 2.000000 | 0.003125 | NO          | 1.709579  | 
742   | 0        | 1        | 0        | 0        | 631.353251 | 631.35325 | 724.00000 | 617.77888 | 834.00 | 0.0620 | 2.000000 | 0.003125 | NO          | 1.711138  | 
743   | 1        | 0        | 0        | 1        | 631.353251 | 631.28981 | 685.00000 | 618.13559 | 834.00 | 0.0619 | 2.000000 | 0.003125 | NO          | 1.712767  | 
744   | 0        | 1        | 0        | 0        | 631.367400 | 631.36740 | 577.00000 | 617.93689 | 834.00 | 0.0619 | 2.000000 | 0.003125 | NO          | 1.714399  | 
745   | 1        | 0        | 0        | 1        | 631.367400 | 631.35750 | 588.00000 | 617.74742 | 834.00 | 0.0619 | 2.000000 | 0.003125 | NO          | 1.716033  | 
746   | 0        | 1        | 0        | 0        | 631.381866 | 631.38186 | 708.00000 | 618.32669 | 834.00 | 0.0619 | 2.000000 | 0.003125 | NO          | 1.717655  | 
747   | 0        | 1        | 0        | 0        | 631.409251 | 631.40925 | 689.00000 | 618.75154 | 834.00 | 0.0619 | 2.000000 | 0.003125 | NO          | 1.719210  | 
748   | 0        | 1        | 0        | 0        | 631.426617 | 631.42661 | 626.00000 | 618.79150 | 834.00 | 0.0618 | 2.000000 | 0.003125 | NO          | 1.720706  | 
749   | 1        | 0        | 0        | 1        | 631.426617 | 631.36803 | 538.00000 | 618.33701 | 834.00 | 0.0618 | 2.000000 | 0.003125 | NO          | 1.722200  | 
750   | 0        | 1        | 0        | 0        | 631.459028 | 631.45902 | 596.00000 | 618.26239 | 834.00 | 0.0618 | 2.000000 | 0.003125 | NO          | 1.723699  | 
751   | 1        | 0        | 0        | 1        | 631.459028 | 631.42604 | 584.00000 | 618.05585 | 834.00 | 0.0617 | 2.000000 | 0.003125 | NO          | 1.725235  | 
752   | 0        | 1        | 0        | 0        | 631.468227 | 631.46822 | 669.00000 | 618.27387 | 834.00 | 0.0617 | 2.000000 | 0.003125 | NO          | 1.726791  | 
753   | 1        | 0        | 0        | 1        | 631.468227 | 631.38536 | 614.00000 | 618.25219 | 834.00 | 0.0617 | 2.000000 | 0.003125 | NO          | 1.728318  | 
754   | 2        | 0        | 0        | 2        | 631.468227 | 631.46809 | 650.00000 | 618.42286 | 834.00 | 0.0617 | 2.000000 | 0.003125 | NO          | 1.729962  | 
755   | 0        | 1        | 0        | 0        | 631.514485 | 631.51448 | 712.00000 | 618.85488 | 834.00 | 0.0618 | 2.000000 | 0.003125 | NO          | 1.731613  | 
756   | 1        | 0        | 0        | 1        | 631.514485 | 631.45223 | 656.00000 | 619.07281 | 834.00 | 0.0617 | 2.000000 | 0.003125 | NO          | 1.733244  | 
757   | 0        | 1        | 0        | 0        | 631.539464 | 631.53946 | 690.00000 | 619.31984 | 834.00 | 0.0617 | 2.000000 | 0.003125 | NO          | 1.734820  | 
758   | 1        | 0        | 0        | 1        | 631.539464 | 631.45203 | 553.00000 | 618.97139 | 834.00 | 0.0617 | 2.000000 | 0.003125 | NO          | 1.736316  | 
759   | 0        | 1        | 0        | 0        | 631.550168 | 631.55016 | 733.00000 | 619.55025 | 834.00 | 0.0617 | 2.000000 | 0.003125 | NO          | 1.737851  | 
760   | 1        | 0        | 0        | 1        | 631.550168 | 631.51611 | 723.00000 | 620.04777 | 834.00 | 0.0616 | 2.000000 | 0.003125 | NO          | 1.739377  | 
761   | 0        | 1        | 0        | 0        | 631.592254 | 631.59225 | 584.00000 | 619.85885 | 834.00 | 0.0616 | 2.000000 | 0.003125 | NO          | 1.740860  | 
762   | 1        | 0        | 0        | 1        | 631.592254 | 631.53136 | 494.00000 | 619.08323 | 834.00 | 0.0616 | 2.000000 | 0.003125 | NO          | 1.742456  | 
763   | 2        | 0        | 0        | 2        | 631.592254 | 631.53822 | 647.00000 | 619.23008 | 834.00 | 0.0616 | 2.000000 | 0.003125 | NO          | 1.744049  | 
764   | 0        | 1        | 0        | 0        | 631.672580 | 631.67258 | 594.00000 | 619.17166 | 834.00 | 0.0616 | 2.000000 | 0.003125 | NO          | 1.745618  | 
765   | 1        | 0        | 0        | 1        | 631.672580 | 631.61917 | 609.00000 | 619.11610 | 834.00 | 0.0614 | 2.000000 | 0.003125 | NO          | 1.747178  | 
766   | 0        | 1        | 0        | 0        | 631.674604 | 631.67460 | 712.00000 | 619.53374 | 834.00 | 0.0614 | 2.000000 | 0.003125 | NO          | 1.748690  | 
767   | 1        | 0        | 0        | 1        | 631.674604 | 631.67185 | 684.00000 | 619.89546 | 834.00 | 0.0614 | 2.000000 | 0.003125 | NO          | 1.750175  | 
768   | 0        | 1        | 0        | 0        | 631.718336 | 631.71833 | 613.00000 | 619.86827 | 834.00 | 0.0614 | 2.000000 | 0.003125 | NO          | 1.751638  | 
769   | 1        | 0        | 0        | 1        | 631.718336 | 631.63410 | 515.00000 | 619.25514 | 834.00 | 0.0614 | 2.000000 | 0.003125 | NO          | 1.753129  | 
770   | 0        | 1        | 0        | 0        | 631.736561 | 631.73656 | 738.00000 | 619.86929 | 834.00 | 0.0613 | 2.000000 | 0.003125 | NO          | 1.754659  | 
771   | 1        | 0        | 0        | 1        | 631.736561 | 631.67495 | 604.00000 | 619.76660 | 834.00 | 0.0613 | 2.000000 | 0.003125 | NO          | 1.756260  | 
772   | 0        | 1        | 0        | 0        | 631.765197 | 631.76519 | 633.00000 | 619.81198 | 834.00 | 0.0613 | 2.000000 | 0.003125 | NO          | 1.757809  | 
773   | 1        | 0        | 0        | 1        | 631.765197 | 631.72001 | 573.00000 | 619.56350 | 834.00 | 0.0613 | 2.000000 | 0.003125 | NO          | 1.759344  | 
774   | 0        | 1        | 0        | 0        | 631.778035 | 631.77803 | 661.00000 | 619.77463 | 834.00 | 0.0613 | 2.000000 | 0.003125 | NO          | 1.760822  | 
775   | 1        | 0        | 0        | 1        | 631.778035 | 631.72329 | 634.00000 | 619.85654 | 834.00 | 0.0613 | 2.000000 | 0.003125 | NO          | 1.762347  | 
776   | 2        | 0        | 0        | 2        | 631.778035 | 631.76439 | 600.00000 | 619.76968 | 834.00 | 0.0613 | 2.000000 | 0.003125 | NO          | 1.763811  | 
777   | 0        | 1        | 0        | 0        | 631.789359 | 631.78935 | 579.00000 | 619.55227 | 834.00 | 0.0613 | 2.000000 | 0.003125 | NO          | 1.765302  | 
778   | 1        | 0        | 0        | 1        | 631.789359 | 631.77210 | 667.00000 | 619.85806 | 834.00 | 0.0612 | 2.000000 | 0.003125 | NO          | 1.766839  | 
779   | 0        | 1        | 0        | 0        | 631.806735 | 631.80673 | 576.00000 | 619.63494 | 834.00 | 0.0613 | 2.000000 | 0.003125 | NO          | 1.768573  | 
780   | 0        | 1        | 0        | 0        | 631.823125 | 631.82312 | 629.00000 | 619.69258 | 834.00 | 0.0612 | 2.000000 | 0.003125 | NO          | 1.770236  | 
781   | 0        | 1        | 0        | 0        | 631.823709 | 631.82370 | 639.00000 | 619.77543 | 834.00 | 0.0612 | 2.000000 | 0.003125 | NO          | 1.771855  | 
782   | 1        | 0        | 0        | 1        | 631.823709 | 631.78287 | 621.00000 | 619.78230 | 834.00 | 0.0612 | 2.000000 | 0.003125 | NO          | 1.773350  | 
783   | 2        | 0        | 0        | 2        | 631.823709 | 631.80556 | 651.00000 | 619.93526 | 834.00 | 0.0612 | 2.000000 | 0.003125 | NO          | 1.774853  | 
784   | 3        | 0        | 0        | 3        | 631.823709 | 631.81998 | 557.00000 | 619.68627 | 834.00 | 0.0612 | 2.000000 | 0.003125 | NO          | 1.776383  | 
785   | 0        | 1        | 0        | 0        | 631.868156 | 631.86815 | 640.00000 | 619.77162 | 834.00 | 0.0612 | 2.000000 | 0.003125 | NO          | 1.777839  | 
786   | 1        | 0        | 0        | 1        | 631.868156 | 631.84562 | 666.00000 | 620.02112 | 834.00 | 0.0611 | 2.000000 | 0.003125 | NO          | 1.779315  | 
787   | 0        | 1        | 0        | 0        | 631.886067 | 631.88606 | 584.00000 | 619.85121 | 834.00 | 0.0611 | 2.000000 | 0.003125 | NO          | 1.780802  | 
788   | 0        | 1        | 0        | 0        | 631.892388 | 631.89238 | 582.00000 | 619.69168 | 834.00 | 0.0611 | 2.000000 | 0.003125 | NO          | 1.782382  | 
789   | 1        | 0        | 0        | 1        | 631.892388 | 631.82229 | 693.00000 | 620.21666 | 834.00 | 0.0611 | 2.000000 | 0.003125 | NO          | 1.783889  | 
790   | 0        | 1        | 0        | 0        | 631.920777 | 631.92077 | 680.00000 | 620.53145 | 834.00 | 0.0611 | 2.000000 | 0.003125 | NO          | 1.785429  | 
791   | 1        | 0        | 0        | 1        | 631.920777 | 631.87355 | 640.00000 | 620.65221 | 834.00 | 0.0610 | 2.000000 | 0.003125 | NO          | 1.786974  | 
792   | 0        | 1        | 0        | 0        | 631.959574 | 631.95957 | 644.00000 | 620.73554 | 834.00 | 0.0610 | 2.000000 | 0.003125 | NO          | 1.788506  | 
793   | 1        | 0        | 0        | 1        | 631.959574 | 631.90428 | 548.00000 | 620.31731 | 834.00 | 0.0610 | 2.000000 | 0.003125 | NO          | 1.790030  | 
794   | 2        | 0        | 0        | 2        | 631.959574 | 631.95627 | 649.00000 | 620.47817 | 834.00 | 0.0610 | 2.000000 | 0.003125 | NO          | 1.791510  | 
